,date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,txVolume(USD)_e_e,txCount_e_e,marketcap(USD)_e_e,price(USD)_e_e,exchangeVolume(USD)_e_e,generatedCoins_e_e,fees_e_e,activeAddresses_e_e,txVolume(USD)_l,txCount_l,marketcap(USD)_l,price(USD)_l,exchangeVolume(USD)_l,generatedCoins_l,fees_l,activeAddresses_l
866,2017-12-23,17876947895.0,308072,233748000000.0,13948.7,13086000000.0,1737.5,1065.61559484,null,6485777933.76,918881,65752100000.0,681.32,2480340000.0,20835.28125,1207.05966992,451497,2583424365.25,117738,14655200000.0,269.27,1352580000.0,15100.0,335.60839627,null
867,2017-12-24,16206983431.0,279371,244824000000.0,14608.2,11572300000.0,1900.0,881.12136284,null,5365151225.05,758234,69671200000.0,721.77,2300550000.0,20504.15625,1024.10604988,346299,1642982737.61,81111,15842900000.0,291.01,1122910000.0,15375.0,202.99896498,null
868,2017-12-25,19532753166.0,228791,234590000000.0,13995.9,10664700000.0,1687.5,689.39441204,null,4380048429.32,752361,67475100000.0,698.87,2491760000.0,20446.875,756.7676749010001,359699,1358163086.53,77925,15111400000.0,277.49,804377000.0,14100.0,172.98782039,null
869,2017-12-26,24633024693.3,247298,235294000000.0,14036.6,13454300000.0,1775.0,725.62381816,null,6763153531.73,813510,73717800000.0,763.37,2201160000.0,20383.6875,743.06286587,397072,1206437969.35,82613,14876400000.0,273.11,842993000.0,15525.0,183.82219258,null
870,2017-12-27,27522917856.5,307486,270976000000.0,16163.5,12487600000.0,1950.0,784.81712352,null,7865086383.16,912752,74854100000.0,774.97,2100030000.0,20533.125,826.181804792,425319,1799705552.31,112765,15615200000.0,286.59,777138000.0,14900.0,267.51394684,null
871,2017-12-28,22350204741.6,304904,265988000000.0,15864.1,12336500000.0,1862.5,785.83389168,null,9632919662.19,949503,73637100000.0,762.21,2389150000.0,20434.125,832.962895658,452867,3283120850.84,111207,14831200000.0,272.13,2593240000.0,14825.0,321.66313634,null
872,2017-12-29,21928912582.0,353659,246428000000.0,14695.8,13025500000.0,2062.5,785.79504963,null,10883827031.5,1090191,71544300000.0,740.39,2648970000.0,20461.21875,1007.43708137,544454,5112717920.03,155481,13648200000.0,250.35,1392210000.0,14950.0,231.12994152,null
873,2017-12-30,20847802426.6,344260,246224000000.0,14681.9,14452600000.0,1825.0,778.5711097,null,12309976247.7,1136659,72856900000.0,753.82,3187780000.0,20547.46875,972.744759532,582402,1770454678.1,141900,13364800000.0,245.09,943667000.0,14900.0,441.52430017,null
874,2017-12-31,13686043242.4,290259,216326000000.0,12897.7,12136300000.0,2037.5,545.14452622,null,6448929793.57,946981,68850800000.0,712.21,2554270000.0,20454.75,871.221521887,440955,3100976078.8,105948,11835100000.0,216.97,771042000.0,14300.0,396.27645139,null
875,2018-01-01,14286973591.9,241601,236725000000.0,14112.2,10291200000.0,1950.0,469.41303646,null,6237383003.5,908945,73075800000.0,755.76,2595760000.0,20623.96875,768.440906473,453141,1395521843.83,83076,12639700000.0,231.67,633142000.0,13700.0,158.74468504,null
876,2018-01-02,21070141546.1,340809,228579000000.0,13625.0,16846600000.0,2137.5,649.16497626,null,10807957386.8,1153936,74695700000.0,772.35,5783350000.0,20561.0625,1053.0301662999998,588283,2788360225.98,127924,12496900000.0,228.99,1237950000.0,13875.0,214.30741106,null
877,2018-01-03,20793365454.0,395806,251312000000.0,14978.2,16871900000.0,1962.5,749.68547259,null,12393184008.2,1238030,85703500000.0,886.0,5093160000.0,20599.21875,1240.29497319,631268,3437430414.65,186764,13957800000.0,255.69,3215280000.0,14400.0,330.16929513,null
878,2018-01-04,22292265231.5,424840,256250000000.0,15270.7,21783200000.0,2100.0,778.26109477,null,19471098884.8,1349890,93049400000.0,961.71,6502860000.0,20963.25,1483.6527485,704785,5194453690.26,225860,13403400000.0,245.47,3481550000.0,15650.0,485.66297458,null
879,2018-01-05,25900974434.4,342564,259748000000.0,15477.2,23840900000.0,1787.49999925,701.35602085,null,18083099228.0,1271577,94423900000.0,975.75,6683150000.0,20917.5,3180.85648007,692926,7836194763.36,197217,13164800000.0,241.03,1710600000.0,14225.0,370.06491653,null
880,2018-01-06,32777363199.0,358679,293091000000.0,17462.1,18314600000.0,2100.0,694.47790564,null,15341970465.5,1226417,96326500000.0,995.15,4662220000.0,20948.90625,3641.86033766,659530,4062482916.76,173712,13645300000.0,249.77,2264740000.0,14100.0,332.88727796,null
881,2018-01-07,38152383782.5,368025,294222000000.0,17527.3,15866000000.0,2025.0,686.11400249,null,12825937015.1,1152722,100981000000.0,1043.01,5569880000.0,21180.1875,2910.38203996,599292,3764573899.51,143412,16178100000.0,296.05,1055400000.0,13275.0,176.34006340000002,null
882,2018-01-08,28755019697.5,345506,276612000000.0,16476.2,18413900000.0,2075.0,694.5264055,null,17551600313.3,1215473,112164000000.0,1158.26,8450970000.0,20603.4375,2944.30486048,645894,2869497081.88,146511,15726800000.0,287.73,1182080000.0,14025.0,168.23044497,null
883,2018-01-09,23699755585.6,360101,253935000000.0,15123.7,16660000000.0,2050.0,752.4182028,null,18481672679.7,1256240,110999000000.0,1146.0,7965460000.0,20735.8125,3091.62689702,701525,2755253420.5,145848,13920200000.0,254.61,940825000.0,13475.0,167.3666241,null
884,2018-01-10,21480822244.5,347227,244981000000.0,14588.5,18500800000.0,2075.0,720.32570087,null,22594117877.9,1177685,125976000000.0,1300.34,9214950000.0,21081.9375,3696.64640195,645542,2317186688.34,140304,13566300000.0,248.07,1009910000.0,13875.0,165.92200852,null
885,2018-01-11,18718517841.3,337766,251387000000.0,14968.2,16534100000.0,2412.5,697.44083354,null,20036882281.2,1173965,122879000000.0,1268.09,7235900000.0,21031.40625,3132.4787551,650420,2056890952.41,120843,13758400000.0,251.52,1079390000.0,14675.0,134.128334,null
886,2018-01-12,16490708794.0,299913,225986000000.0,13453.9,12065700000.0,2225.0,617.63579417,null,14500776314.4,1118757,112263000000.0,1158.29,5222300000.0,20917.125,2324.70927583,593833,1812515985.08,106887,12572900000.0,229.79,691160000.0,13625.0,133.73444553,null
887,2018-01-13,12748028050.8,265586,234391000000.0,13952.4,12763600000.0,1862.5,528.46632102,null,12163842611.9,1179321,123163000000.0,1270.47,5746760000.0,20679.09375,2411.6555832,631489,1677756243.36,93443,12964300000.0,236.88,961043000.0,14275.0,133.61652386,null
888,2018-01-14,12266702309.8,234890,241447000000.0,14370.8,11084100000.0,1937.5,491.32446483,null,34772491598.7,1081593,135503000000.0,1397.48,4841630000.0,21025.875,2236.83827578,579714,2196018583.27,88779,14265000000.0,260.58,886415000.0,15750.0,109.88905577,null
889,2018-01-15,13172946669.1,273473,231334000000.0,13767.3,12750800000.0,1875.0,510.11761779,null,16006341544.8,1206420,132404000000.0,1365.21,4781100000.0,20413.875,2227.02679761,694739,1702216664.64,90381,12993700000.0,237.29,601770000.0,13975.0,117.0398274,null
890,2018-01-16,28204175767.4,303566,232517000000.0,13836.1,18853800000.0,1987.5,606.38246009,null,19751150383.7,1277936,125389000000.0,1292.63,8405140000.0,20887.59375,2229.81190953,719093,2348522411.36,117447,12752100000.0,232.82,1405070000.0,15350.0,146.24360262,null
891,2018-01-17,17637597012.2,315604,192123000000.0,11431.1,18830600000.0,2087.5,675.09668652,null,16995470507.0,1277083,102974000000.0,1061.34,8545160000.0,20843.25,2069.22574444,703314,1563652132.13,113111,10417800000.0,190.15,1422490000.0,15100.0,148.58420394,null
892,2018-01-18,15128920554.4,309322,188242000000.0,11198.8,15020400000.0,2162.5,656.89753535,null,14016567259.9,1205184,98642100000.0,1016.44,5938320000.0,20549.0625,2153.06673894,669433,1408148568.91,95276,10245500000.0,186.95,936784000.0,14625.0,121.21560363,null
893,2018-01-19,11760289034.2,243454,192150000000.0,11429.8,10740400000.0,2062.5,491.48999429,null,9405274223.39,1043257,99863900000.0,1028.82,4084450000.0,20638.6875,1866.32652404,529465,868830132.018,70009,10480800000.0,191.19,560284000.0,14750.0,97.42426049,null
894,2018-01-20,10643662158.3,240433,195979000000.0,11656.2,11801700000.0,2225.0,429.4031975,null,8161104133.64,984489,101451000000.0,1044.95,3975190000.0,20760.9375,1776.83101981,450907,774985627.493,66798,10658300000.0,194.38,540786000.0,14475.0,86.79967949,null
895,2018-01-21,9135857725.22,215435,216740000000.0,12889.2,9935180000.0,2337.5,343.36269629,null,8620990344.56,1006530,112226000000.0,1155.68,3378090000.0,20274.65625,1323.96038541,582462,651386353.476,55466,11585700000.0,211.24,463516000.0,14100.0,74.97143,null
896,2018-01-22,11990946776.3,245395,195645000000.0,11633.1,10537400000.0,2087.5,314.61253947,null,9436835033.35,972911,102504000000.0,1055.35,3810100000.0,20564.625,1196.76265691,496788,743153842.0389999,61730,10521900000.0,191.79,494091000.0,14550.0,83.96600813010001,null
897,2018-01-23,11920415581.8,271759,184087000000.0,10944.5,9660610000.0,2212.5,285.95800518,null,8648758338.42,928494,97554300000.0,1004.17,3556700000.0,20488.3125,1439.10428008,459296,534811147.01,59717,9892990000.0,180.28,441765000.0,14300.0,83.39240562,null
898,2018-01-24,11955565338.3,250247,183419000000.0,10903.4,9940990000.0,2200.0,283.49809897,null,8507204808.98,913668,95952700000.0,987.48,3944040000.0,20575.40625,1292.59305475,438353,945719807.655,59072,9793780000.0,178.43,375949000.0,14825.0,81.27281883,null
899,2018-01-25,9754662056.81,236422,192163000000.0,11421.7,8873170000.0,1975.0,220.85446644,null,4363645979.46,788515,103335000000.0,1063.22,4050190000.0,20337.5625,1058.46029772,358124,726123359.53,61836,9968750000.0,181.56,363138000.0,14400.0,80.3827175699,null
900,2018-01-26,11742366541.3,220304,189398000000.0,11256.0,9746200000.0,1937.5,209.13221596,null,10486316062.5,953429,102334000000.0,1052.7,3617690000.0,20401.03125,958.7589108510001,463443,826360183.3180001,57452,9875590000.0,179.82,375477000.0,16325.0,81.52443368,null
901,2018-01-27,6929334037.86,193421,188054000000.0,11174.9,7583270000.0,1962.5,168.25469362,null,6785462058.21,831992,102651000000.0,1055.75,3002870000.0,20423.0625,816.463979895,401483,488094619.424,49382,9705020000.0,176.66,291633000.0,16025.0,85.70112964,null
902,2018-01-28,11038244788.6,213288,193133000000.0,11475.3,8350360000.0,1975.0,155.34485572,null,8142963937.46,889104,108122000000.0,1111.78,5372330000.0,20563.3125,887.8234054610001,419512,1742925629.65,51278,9969420000.0,181.42,363515000.0,14375.0,80.3440879501,null
903,2018-01-29,9673896110.37,232028,197871000000.0,11755.5,7107360000.0,1850.0,145.75112922,null,9938016882.82,936845,121269000000.0,1246.7,3715080000.0,20556.75,1275.09118889,453837,1205746265.53,50067,10649800000.0,193.75,303561000.0,15600.0,73.7643374,null
904,2018-01-30,9215469710.63,236442,190339000000.0,11306.8,8637860000.0,2087.5,160.30090386,null,10066164616.3,906578,115207000000.0,1184.13,4107860000.0,20304.9375,1062.58104481,433203,1297252658.18,55270,9976170000.0,181.44,433227000.0,15500.0,79.55434222,null
905,2018-01-31,7689823496.35,204159,170183000000.0,10108.2,8041160000.0,1462.5,162.20623626,null,8807713606.45,877284,104231000000.0,1071.09,3757560000.0,20533.875,1068.64828456,435645,563403104.6930001,54531,9090870000.0,165.3,363293000.0,13625.0,82.43093168,null
906,2018-02-01,10437874263.6,257504,172372000000.0,10237.3,9959400000.0,2000.0,214.02754492,null,9281152795.89,1008759,108952000000.0,1119.37,5261680000.0,20546.625,1550.75447517,487375,668611085.861,57962,9004330000.0,163.68,539880000.0,15675.0,84.50428941,null
907,2018-02-02,10418735069.6,235750,153953000000.0,9142.28,12726900000.0,2100.0,274.36258243,null,11525863619.9,981133,100836000000.0,1035.77,6713290000.0,20638.96875,1202.44658171,480520,690100829.214,66669,7844710000.0,142.56,815540000.0,13975.0,98.03971275,null
908,2018-02-03,6166344342.3,194733,149085000000.0,8852.12,7263790000.0,1975.0,146.92776937,null,5731240776.16,814486,89507600000.0,919.21,3243480000.0,20321.71875,887.37818049,387178,471489636.386,49384,7232410000.0,131.4,687676000.0,15575.0,71.11762704,null
909,2018-02-04,5630156385.7,173509,154553000000.0,9175.7,7073550000.0,2225.0,111.31669812,null,4901708976.79,800876,93953400000.0,964.67,2997090000.0,20315.4375,844.771117178,391709,1127520499.81,45225,8829970000.0,160.38,1006080000.0,15000.0,74.24730261010001,null
910,2018-02-05,12235146915.0,216178,139325000000.0,8270.54,9285290000.0,2312.49999924,173.7675019,null,6017923283.99,875761,81337400000.0,834.96,4269530000.0,20633.8125,873.209993831,421743,915761710.5689999,51043,8190580000.0,148.73,844678000.0,14850.0,82.6076394199,null
911,2018-02-06,10209584542.7,243950,118810000000.0,7051.75,13999800000.0,2125.0,164.26998571,null,6306822927.97,888219,68958700000.0,707.74,6518270000.0,20381.625,925.6717158380001,426816,696292812.195,59946,7024630000.0,127.52,1148410000.0,16275.0,84.30704415,null
912,2018-02-07,7383538359.06,213578,130683000000.0,7755.49,9169280000.0,1762.5,123.52109098,null,5559680835.81,818625,77032000000.0,790.43,3896180000.0,20433.75,850.59181078,392057,706127471.9530001,50320,7851100000.0,142.48,817808000.0,14275.0,76.2774976101,null
913,2018-02-08,7389507379.63,173158,128714000000.0,7637.86,9346750000.0,1637.5,87.98500449,null,2760098148.37,681344,73676900000.0,755.84,3708190000.0,20382.09375,654.747657377,320195,551998188.869,37148,7624630000.0,138.34,869207000.0,15700.0,60.348899449899996,null
914,2018-02-09,7502707124.25,177725,139412000000.0,8271.84,6784820000.0,1687.5,88.36425123,null,4217831832.95,789807,79799300000.0,818.48,2495820000.0,20271.75,702.094308269,370461,557879744.742,44811,8254980000.0,149.73,722205000.0,14775.0,75.34250322,null
915,2018-02-10,11259806018.8,181640,146981000000.0,8720.08,7780960000.0,1787.5,88.79565618,null,5103971204.9,848390,86055600000.0,882.47,2930530000.0,20690.34375,761.995777805,390967,853366105.2969999,46594,9015890000.0,163.49,576328000.0,13600.0,80.29722133,null
916,2018-02-11,9520593484.72,147057,145245000000.0,8616.13,6122190000.0,1887.5,61.96458348,null,3435390406.05,773496,83813000000.0,859.29,2486650000.0,20119.40625,646.192856431,347348,509249175.666,36009,8571530000.0,155.39,495720000.0,14600.0,59.68257197,null
917,2018-02-12,11113984444.6,186752,137258000000.0,8141.43,6256440000.0,2075.0,69.96971094,null,3809068383.99,829020,79754400000.0,817.51,2243450000.0,20490.84375,642.81452428,395976,386277395.41300005,40374,8282050000.0,150.1,535710000.0,14625.0,63.8652649,null
918,2018-02-13,8924752164.74,182820,150516000000.0,8926.72,5696720000.0,2050.0,68.57325292,null,5603860692.56,745822,84824200000.0,869.29,2081170000.0,20444.4375,631.47010946,337582,2742799230.62,41515,8928360000.0,161.78,483468000.0,15100.0,64.96108846,null
919,2018-02-14,9585133737.85,196238,145023000000.0,8599.92,7909820000.0,2237.5,63.7584692601,null,4132727550.27,746384,82400600000.0,844.28,2818370000.0,20052.5625,642.037200275,356928,1113145418.73,62134,8809590000.0,159.58,2383340000.0,14575.0,105.88242017,null
920,2018-02-15,9046158952.15,198052,160025000000.0,9488.32,9062540000.0,1637.5,64.08005499,null,5083084029.26,777318,90173300000.0,923.73,2900100000.0,20603.53125,634.59707879,369499,1940812798.63,64146,11725700000.0,212.35,2087290000.0,14600.0,107.95898017,null
921,2018-02-16,6879188520.01,187581,170960000000.0,10135.7,7296160000.0,1962.5,58.25713445,null,4069546921.54,704758,91272100000.0,934.79,2369450000.0,20377.125,601.582134923,312693,944142622.459,55687,12455300000.0,225.5,1300090000.0,14525.0,81.5280259399,null
922,2018-02-17,11315638699.9,173640,172191000000.0,10207.5,8660880000.0,1862.5,48.638753880100005,null,3960978389.37,772079,92264000000.0,944.75,2525720000.0,20548.5,678.768793335,318129,2523532704.54,63949,12679700000.0,229.5,863401000.0,15275.0,94.10628226979999,null
923,2018-02-18,14588036498.5,159333,187663000000.0,11123.4,8744010000.0,2025.0,44.5832808101,null,4050398618.96,756092,95077100000.0,973.35,2567290000.0,20346.09375,766.14504792,314608,2004310691.74,75280,12738800000.0,230.51,1011120000.0,14925.0,114.95309574,null
924,2018-02-19,15274937955.0,187205,178055000000.0,10552.6,7652090000.0,2025.0,50.9081119001,null,3515123303.56,811384,90047700000.0,921.67,2169020000.0,20427.375,656.179260443,356302,686853661.998,55631,11907900000.0,215.41,767597000.0,13950.0,91.2252376199,null
925,2018-02-20,11256696602.2,198314,189536000000.0,11231.8,9926540000.0,1762.5,52.23072575,null,4203523591.4,886897,92206500000.0,943.57,2545260000.0,20407.3125,745.4169636419999,378453,746941071.9530001,57841,12335100000.0,223.09,1739670000.0,14650.0,97.08622136,null
926,2018-02-21,12215613119.1,205032,191927000000.0,11372.2,9405340000.0,2112.5,40.68256761,null,3894221425.32,850504,87394200000.0,894.13,2531730000.0,20670.5625,741.308287977,351754,678587623.017,47113,12773200000.0,230.95,1195820000.0,14750.0,78.77866681,null
927,2018-02-22,12015582851.9,183086,179936000000.0,10660.4,8040080000.0,1862.5,37.60222865,null,4813951400.83,761893,83025800000.0,849.26,2150370000.0,20403.09375,614.720011617,329591,1048006594.38,43229,11774800000.0,212.84,974379000.0,14800.0,74.0882027101,null
928,2018-02-23,7347626606.17,185045,167746000000.0,9937.07,7739500000.0,1850.0,73.94810594,null,2561777240.19,733084,79358900000.0,811.59,2334820000.0,20661.0,626.4113855209999,315849,613925198.579,41534,10746100000.0,194.19,1065680000.0,15075.0,71.16945129999999,null
929,2018-02-24,6208455871.27,154389,173682000000.0,10287.7,6917930000.0,1812.5,96.10766905,null,2506233624.36,732861,84266700000.0,861.59,1926580000.0,20482.125,626.790309264,282272,404042956.816,37171,11659200000.0,210.64,937312000.0,14075.0,56.65057283,null
930,2018-02-25,4384695642.1,144698,165407000000.0,9796.42,5706940000.0,2137.5,41.44060303,null,1579475870.47,690582,82119100000.0,839.46,1646960000.0,20219.15625,548.954074266,282267,363372843.617,36437,11523500000.0,208.13,1028590000.0,14050.0,53.82658916,null
931,2018-02-26,6386756346.89,186333,163283000000.0,9669.43,7287690000.0,1762.5,46.19035139,null,2084869097.09,737453,82705400000.0,845.28,2044480000.0,20335.3125,546.312001807,350653,545217203.123,41920,12302000000.0,222.14,1297080000.0,14425.0,78.24285644,null
932,2018-02-27,7116756940.12,219464,175536000000.0,10393.9,6966180000.0,2000.0,50.54578675,null,1350335476.37,694583,85177800000.0,870.37,2053980000.0,20412.75,564.395121085,334754,474395879.33699995,42480,12281600000.0,221.71,856454000.0,14450.0,70.10739479,null
933,2018-02-28,9233137526.8,189068,180510000000.0,10687.2,6936190000.0,1937.49999927,51.29908837,null,1378874635.75,720368,85936400000.0,877.93,1963980000.0,20569.125,749.088778485,358558,580126373.737,74744,12039200000.0,217.28,761322000.0,14475.0,75.48160086,null
934,2018-03-01,9757408493.77,233579,175427000000.0,10385.0,7317280000.0,2062.5,52.05574602,null,1459478132.52,684404,83808200000.0,856.01,1868520000.0,20387.15625,571.259398161,328358,382200627.975,50091,11257600000.0,203.12,678542000.0,14375.0,66.04235153,null
